-1.260785907506942749e-01,-2.504817545413970947e-01,6.645012497901916504e-01
-3.590045496821403503e-02,-2.962302267551422119e-01,6.493371129035949707e-01
-7.963132113218307495e-02,-7.878284901380538940e-02,4.728398323059082031e-01
-1.171950474381446838e-01,-1.565226763486862183e-01,4.085834622383117676e-01
-7.963132113218307495e-02,-7.878284901380538940e-02,4.831725358963012695e-01
-5.945553630590438843e-02,-3.577185571193695068e-01,5.850808024406433105e-01
-7.346417754888534546e-02,-3.577185571193695068e-01,5.954135060310363770e-01
-2.701691910624504089e-02,-1.860196739435195923e-01,4.037520289421081543e-01
-1.171950474381446838e-01,-1.402712017297744751e-01,4.189161658287048340e-01
-9.363996237516403198e-02,-7.878284901380538940e-02,4.831725358963012695e-01
-4.990909621119499207e-02,-2.962302267551422119e-01,6.596698164939880371e-01
-1.031864061951637268e-01,-1.402712017297744751e-01,4.085834622383117676e-01
-1.300827879458665848e-02,-1.860196739435195923e-01,4.037520289421081543e-01
-1.300827879458665848e-02,-1.860196739435195923e-01,4.037520289421081543e-01
1.054680533707141876e-02,-1.245313063263893127e-01,4.783411026000976562e-01
1.054680533707141876e-02,-1.245313063263893127e-01,4.783411026000976562e-01
-1.636423021554946899e-01,-3.282215297222137451e-01,6.002449393272399902e-01
-1.636423021554946899e-01,-3.282215297222137451e-01,6.002449393272399902e-01
-1.400872319936752319e-01,-2.504817545413970947e-01,6.645012497901916504e-01
-1.400872319936752319e-01,-2.504817545413970947e-01,6.645012497901916504e-01
-1.260785907506942749e-01,-2.667331993579864502e-01,6.645012497901916504e-01
-1.260785907506942749e-01,-2.667331993579864502e-01,6.645012497901916504e-01
-3.590045496821403503e-02,-2.962302267551422119e-01,6.596698164939880371e-01
-3.590045496821403503e-02,-2.962302267551422119e-01,6.596698164939880371e-01
-3.590045496821403503e-02,-2.962302267551422119e-01,6.596698164939880371e-01
-3.590045496821403503e-02,-2.962302267551422119e-01,6.596698164939880371e-01
-3.590045496821403503e-02,-2.962302267551422119e-01,6.596698164939880371e-01
-3.590045496821403503e-02,-2.962302267551422119e-01,6.596698164939880371e-01
-7.963132113218307495e-02,-7.878284901380538940e-02,4.831725358963012695e-01
-7.963132113218307495e-02,-7.878284901380538940e-02,4.831725358963012695e-01
-5.945553630590438843e-02,-3.577185571193695068e-01,5.850808024406433105e-01
-5.945553630590438843e-02,-3.577185571193695068e-01,5.850808024406433105e-01
-7.346417754888534546e-02,-3.577185571193695068e-01,5.954135060310363770e-01
-7.346417754888534546e-02,-3.577185571193695068e-01,5.954135060310363770e-01
-7.346417754888534546e-02,-3.577185571193695068e-01,5.954135060310363770e-01
-7.346417754888534546e-02,-3.577185571193695068e-01,5.954135060310363770e-01
-2.701691910624504089e-02,-1.860196739435195923e-01,4.037520289421081543e-01
-2.701691910624504089e-02,-1.860196739435195923e-01,4.037520289421081543e-01
-2.701691910624504089e-02,-1.860196739435195923e-01,4.037520289421081543e-01
-2.701691910624504089e-02,-1.860196739435195923e-01,4.037520289421081543e-01
-9.363996237516403198e-02,-7.878284901380538940e-02,4.831725358963012695e-01
-9.363996237516403198e-02,-7.878284901380538940e-02,4.831725358963012695e-01
-9.363996237516403198e-02,-7.878284901380538940e-02,4.831725358963012695e-01
-9.363996237516403198e-02,-7.878284901380538940e-02,4.831725358963012695e-01
-4.990909621119499207e-02,-2.962302267551422119e-01,6.596698164939880371e-01
-4.990909621119499207e-02,-2.962302267551422119e-01,6.596698164939880371e-01
-4.990909621119499207e-02,-2.962302267551422119e-01,6.596698164939880371e-01
-4.990909621119499207e-02,-2.962302267551422119e-01,6.596698164939880371e-01
-1.171950474381446838e-01,-1.402712017297744751e-01,4.085834622383117676e-01
-1.171950474381446838e-01,-1.402712017297744751e-01,4.085834622383117676e-01
-1.171950474381446838e-01,-1.402712017297744751e-01,4.085834622383117676e-01
-1.171950474381446838e-01,-1.402712017297744751e-01,4.085834622383117676e-01
-1.171950474381446838e-01,-1.402712017297744751e-01,4.085834622383117676e-01
-1.171950474381446838e-01,-1.402712017297744751e-01,4.085834622383117676e-01
-1.171950474381446838e-01,-1.402712017297744751e-01,4.085834622383117676e-01
-1.171950474381446838e-01,-1.402712017297744751e-01,4.085834622383117676e-01
-1.031864061951637268e-01,-1.402712017297744751e-01,4.085834622383117676e-01
-1.031864061951637268e-01,-1.402712017297744751e-01,4.085834622383117676e-01
-1.031864061951637268e-01,-1.402712017297744751e-01,4.085834622383117676e-01
-1.031864061951637268e-01,-1.402712017297744751e-01,4.085834622383117676e-01
-3.590045496821403503e-02,-2.799787819385528564e-01,6.596698164939880371e-01
-1.300827879458665848e-02,-1.860196739435195923e-01,4.037520289421081543e-01
1.054680533707141876e-02,-1.082798466086387634e-01,4.680083990097045898e-01
-7.346417754888534546e-02,-3.577185571193695068e-01,5.850808024406433105e-01
-1.260785907506942749e-01,-2.504817545413970947e-01,6.645012497901916504e-01
-3.590045496821403503e-02,-2.962302267551422119e-01,6.493371129035949707e-01
-1.636423021554946899e-01,-3.282215297222137451e-01,6.002449393272399902e-01
-1.171950474381446838e-01,-1.565226763486862183e-01,4.085834622383117676e-01
-1.400872319936752319e-01,-2.504817545413970947e-01,6.645012497901916504e-01
-1.171950474381446838e-01,-1.402712017297744751e-01,4.189161658287048340e-01
-7.346417754888534546e-02,-3.577185571193695068e-01,5.954135060310363770e-01
-7.963132113218307495e-02,-7.878284901380538940e-02,4.728398323059082031e-01
1.054680533707141876e-02,-1.082798466086387634e-01,4.680083990097045898e-01
1.054680533707141876e-02,-1.082798466086387634e-01,4.680083990097045898e-01
1.054680533707141876e-02,-1.082798466086387634e-01,4.680083990097045898e-01
1.054680533707141876e-02,-1.082798466086387634e-01,4.680083990097045898e-01
-1.636423021554946899e-01,-3.119700849056243896e-01,5.899122357368469238e-01
-1.636423021554946899e-01,-3.119700849056243896e-01,5.899122357368469238e-01
-1.636423021554946899e-01,-3.282215297222137451e-01,6.002449393272399902e-01
-1.636423021554946899e-01,-3.282215297222137451e-01,6.002449393272399902e-01
-1.400872319936752319e-01,-2.504817545413970947e-01,6.645012497901916504e-01
-1.400872319936752319e-01,-2.504817545413970947e-01,6.645012497901916504e-01
-1.260785907506942749e-01,-2.667331993579864502e-01,6.645012497901916504e-01
-1.260785907506942749e-01,-2.504817545413970947e-01,6.645012497901916504e-01
1.054680533707141876e-02,-1.245313063263893127e-01,4.783411026000976562e-01
-3.590045496821403503e-02,-2.799787819385528564e-01,6.596698164939880371e-01
1.054680533707141876e-02,-1.245313063263893127e-01,4.783411026000976562e-01
-3.590045496821403503e-02,-2.962302267551422119e-01,6.493371129035949707e-01
1.054680533707141876e-02,-1.082798466086387634e-01,4.680083990097045898e-01
-7.963132113218307495e-02,-7.878284901380538940e-02,4.728398323059082031e-01
-3.590045496821403503e-02,-2.962302267551422119e-01,6.596698164939880371e-01
-3.590045496821403503e-02,-2.962302267551422119e-01,6.596698164939880371e-01
-5.945553630590438843e-02,-3.577185571193695068e-01,5.850808024406433105e-01
-5.945553630590438843e-02,-3.577185571193695068e-01,5.850808024406433105e-01
-1.636423021554946899e-01,-3.282215297222137451e-01,6.002449393272399902e-01
-7.346417754888534546e-02,-3.577185571193695068e-01,5.850808024406433105e-01
-5.945553630590438843e-02,-3.577185571193695068e-01,5.850808024406433105e-01
-5.945553630590438843e-02,-3.577185571193695068e-01,5.850808024406433105e-01
-1.300827879458665848e-02,-1.860196739435195923e-01,4.037520289421081543e-01
-2.701691910624504089e-02,-1.697681993246078491e-01,4.037520289421081543e-01
-7.963132113218307495e-02,-7.878284901380538940e-02,4.831725358963012695e-01
-7.963132113218307495e-02,-7.878284901380538940e-02,4.728398323059082031e-01
-1.400872319936752319e-01,-2.504817545413970947e-01,6.645012497901916504e-01
-7.963132113218307495e-02,-7.878284901380538940e-02,4.831725358963012695e-01
-1.260785907506942749e-01,-2.667331993579864502e-01,6.645012497901916504e-01
-3.590045496821403503e-02,-2.962302267551422119e-01,6.596698164939880371e-01
-3.590045496821403503e-02,-2.962302267551422119e-01,6.596698164939880371e-01
-7.346417754888534546e-02,-3.577185571193695068e-01,5.954135060310363770e-01
-1.636423021554946899e-01,-3.119700849056243896e-01,5.899122357368469238e-01
-1.171950474381446838e-01,-1.565226763486862183e-01,4.085834622383117676e-01
-1.636423021554946899e-01,-3.119700849056243896e-01,5.899122357368469238e-01
-1.171950474381446838e-01,-1.402712017297744751e-01,4.189161658287048340e-01
-2.701691910624504089e-02,-1.860196739435195923e-01,4.037520289421081543e-01
-2.701691910624504089e-02,-1.860196739435195923e-01,4.037520289421081543e-01
-9.363996237516403198e-02,-7.878284901380538940e-02,4.831725358963012695e-01
-9.363996237516403198e-02,-7.878284901380538940e-02,4.831725358963012695e-01
-2.701691910624504089e-02,-1.697681993246078491e-01,4.037520289421081543e-01
-1.171950474381446838e-01,-1.402712017297744751e-01,4.085834622383117676e-01
-7.963132113218307495e-02,-7.878284901380538940e-02,4.728398323059082031e-01
-1.171950474381446838e-01,-1.402712017297744751e-01,4.085834622383117676e-01
1.054680533707141876e-02,-1.082798466086387634e-01,4.783411026000976562e-01
1.054680533707141876e-02,-1.245313063263893127e-01,4.680083990097045898e-01
-1.300827879458665848e-02,-1.697681993246078491e-01,4.037520289421081543e-01
-1.636423021554946899e-01,-3.282215297222137451e-01,5.899122357368469238e-01
1.054680533707141876e-02,-1.082798466086387634e-01,4.783411026000976562e-01
-1.300827879458665848e-02,-1.860196739435195923e-01,4.037520289421081543e-01
-1.400872319936752319e-01,-2.667331993579864502e-01,6.645012497901916504e-01
-7.346417754888534546e-02,-3.577185571193695068e-01,5.850808024406433105e-01
-1.636423021554946899e-01,-3.119700849056243896e-01,6.002449393272399902e-01
-1.400872319936752319e-01,-2.504817545413970947e-01,6.645012497901916504e-01
-1.400872319936752319e-01,-2.667331993579864502e-01,6.645012497901916504e-01
-1.300827879458665848e-02,-1.697681993246078491e-01,4.037520289421081543e-01
1.054680533707141876e-02,-1.245313063263893127e-01,4.680083990097045898e-01
-1.300827879458665848e-02,-1.697681993246078491e-01,4.037520289421081543e-01
1.054680533707141876e-02,-1.245313063263893127e-01,4.680083990097045898e-01
1.054680533707141876e-02,-1.082798466086387634e-01,4.783411026000976562e-01
-1.636423021554946899e-01,-3.282215297222137451e-01,5.899122357368469238e-01
-1.636423021554946899e-01,-3.119700849056243896e-01,6.002449393272399902e-01
-1.636423021554946899e-01,-3.119700849056243896e-01,6.002449393272399902e-01
-1.400872319936752319e-01,-2.667331993579864502e-01,6.645012497901916504e-01
