0.025399431,-2.34798E-06,3.84088E-07,2.60154E-06,-5.46499E-06,7.27752E-06,1.65454E-06
0.049259513,-4.55367E-06,7.44858E-07,5.04539E-06,-1.05987E-05,1.4114E-05,3.20971E-06
0.071611657,-6.61995E-06,1.08284E-06,7.3348E-06,-1.5408E-05,2.05184E-05,4.66627E-06
0.092487275,-8.54974E-06,1.39853E-06,9.47299E-06,-1.98997E-05,2.64998E-05,6.02584E-06
0.111917778,-1.03459E-05,1.69237E-06,1.14632E-05,-2.40804E-05,3.20671E-05,7.29133E-06
0.129934582,-1.20115E-05,1.96482E-06,1.33085E-05,-2.79569E-05,3.72293E-05,8.46492E-06
0.146569103,-1.35492E-05,2.21637E-06,1.50123E-05,-3.15361E-05,4.19955E-05,9.5485E-06
0.161852756,-1.49621E-05,2.44749E-06,1.65778E-05,-3.48245E-05,4.63746E-05,1.05441E-05
0.175816957,-1.62529E-05,2.65865E-06,1.80081E-05,-3.78291E-05,5.03756E-05,1.14536E-05
0.188493122,-1.74248E-05,2.85035E-06,1.93064E-05,-4.05565E-05,5.40076E-05,1.22792E-05
0.199912666,-1.84804E-05,3.02304E-06,2.04761E-05,-4.30136E-05,5.72795E-05,1.3023E-05
0.210107004,-1.94228E-05,3.1772E-06,2.15203E-05,-4.5207E-05,6.02004E-05,1.3687E-05
0.219107552,-2.02548E-05,3.31331E-06,2.24421E-05,-4.71436E-05,6.27793E-05,1.42733E-05
0.226945726,-2.09794E-05,3.43184E-06,2.3245E-05,-4.88301E-05,6.50251E-05,1.47838E-05
0.233652941,-2.15994E-05,3.53327E-06,2.3932E-05,-5.02732E-05,6.69469E-05,1.52207E-05
0.239260612,-2.21178E-05,3.61808E-06,2.45063E-05,-5.14798E-05,6.85536E-05,1.55859E-05
0.243800156,-2.25375E-05,3.68673E-06,2.49713E-05,-5.24565E-05,6.98543E-05,1.58816E-05
0.247302987,-2.28613E-05,3.7397E-06,2.53301E-05,-5.32102E-05,7.08579E-05,1.61097E-05
0.249800522,-2.30922E-05,3.77747E-06,2.55859E-05,-5.37476E-05,7.15735E-05,1.62724E-05
0.251324175,-2.3233E-05,3.80051E-06,2.57419E-05,-5.40754E-05,7.20101E-05,1.63716E-05
0.251905363,-2.32867E-05,3.8093E-06,2.58015E-05,-5.42005E-05,7.21766E-05,1.64095E-05
0.2515755,-2.32562E-05,3.80432E-06,2.57677E-05,-5.41295E-05,7.20821E-05,1.6388E-05
0.250366003,-2.31444E-05,3.78603E-06,2.56438E-05,-5.38693E-05,7.17355E-05,1.63092E-05
0.248308286,-2.29542E-05,3.75491E-06,2.5433E-05,-5.34265E-05,7.1146E-05,1.61751E-05
0.245433766,-2.26885E-05,3.71144E-06,2.51386E-05,-5.2808E-05,7.03223E-05,1.59878E-05
0.241773858,-2.23502E-05,3.6561E-06,2.47637E-05,-5.20206E-05,6.92737E-05,1.57494E-05
0.237359978,-2.19421E-05,3.58935E-06,2.43116E-05,-5.10709E-05,6.8009E-05,1.54618E-05
