0,6.54501229024461e-06,2.61791390520445e-05,5.89026928163101e-05,0.00010471567003229,0.000163618068289931,0.000235609887891796,0.000320691129044523,0.000418861791883382,0.000530121876268872,0.000654471382200995,0.00079191030967975,0.000942438658811578,0.00110605642966517,0.00128276362214629,0.00147256023625496,0.00167544627199116,0.00189142172939197,0.0021204866084813,0.00236264090922634,0.0026178846316271,0.00288621777568356,0.00316764034140332,0.00346215232879127,0.00376975373784069,0.0040904445685516,0.00442422482092398,0.00477109449495778,0.00513105359065296,0.00550410210800957,0.00589024004702762,0.0062894674077071,0.0067017841900472,0.00712719039404737,0.00756568601970835,0.00801727106703015,0.00848194553601275,0.00895970942665578,0.00945056273895901,0.00995450547292276,0.010471537628547,0.0110016592058318,0.0115448702047771,0.0121011706253829,0.0126705604676491,0.0132530397315759,0.0138486084171631,0.014457266524411,0.0150790140533195,0.0157138510038886,0.0163617773761183,0.0170227955475511,0.0176969015255632,0.0183840974462699,0.0190843833069005,0.0197977591020993,0.0205242248321044,0.0212637804981427,0.0220164260995673,0.022782161636378,0.023560987108575,0.0243529025162632,0.0251579078600184,0.0259760031394082,0.0268071883544326,0.0276514635050916,0.0285088285914267,0.0293792836136652,0.0302628285716365,0.0311594634653404,0.0320691882947771,0.03299200305996,0.0339279077609635,0.0348769023977317,0.0358389869702647,0.0368141614785625,0.0378024259226303,0.0388037803024963,0.0398182246181394,0.0408457588695595,0.0418863830567566,0.042940097179734,0.0440069012385103,0.0450867952330715,0.0461797791634176,0.0472858530295488,0.0484050168314679,0.0495372705691917,0.0506826142427077,0.0518410478520158,0.0530125713971161,0.0541971848780115,0.0553948882947178,0.0566056816472232,0.0578295649355277,0.0590665381596311,0.0603166013195358,0.0615797544152546,0.0628559974467787,0.0641453304141082,0.0654477533172429,0.066763267625379,0.0680918684375344,0.0694335578898372,0.0707883359795257,0.0721562027012504,0.073537158055262,0.0749312020428175,0.076338334663246,0.0777585559165476,0.0791918658027221,0.0806382643218827,0.082097751474651,0.0835703272605604,0.0850559916796108,0.0865547447318021,0.0880665864171829,0.0895915167360188,0.0911295356881103,0.0926806432734574,0.0942448394920601,0.0958221243439363,0.0974124978291845,0.0990159599477308,0.100632510699575,0.102262150084718,0.103904878103165,0.105560694754958,0.107229600040066,0.108911593958488,0.110606676510226,0.112314847695283,0.114036107513679,0.115770455965398,0.117517893050442,0.119278418768808,0.121052033120501,0.122838736105532,0.124638527723891,0.126451407975579,0.128277376860596,0.130116434378943,0.131968580530626,0.133833815315641,0.135712138733988,0.137603550785667,0.139508051470677,0.141425640789023,0.143356318740702,0.145300085325714,0.147256940544059,0.149226642360093,0.151208942367091,0.153203842703562,0.155211343365277,0.157231444346915,0.159264145648702,0.161309447272007,0.163367349216142,0.165437851481109,0.167520954066907,0.169616656973567,0.171724960201755,0.173845863751013,0.175979367621341,0.178125471812738,0.180284176325217,0.182455481159037,0.184639386314019,0.186835891790163,0.189044997587469,0.191266703705942,0.193501010145659,0.195747916906567,0.198007423988666,0.200279531391956,0.202564239116437,0.204861547162135,0.207171455529032,0.209493964217129,0.211829073226425,0.214176782556922,0.216537092208632,0.218910002181546,0.221295512475665,0.223693623090988,0.226104334027516,0.228527645285261,0.230963556864215,0.233412068764379,0.235873180985751,0.238346893528332,0.240833206392137,0.243332119577156,0.245843633083388,0.248367746910835,0.250904461059495,0.253453775529383,0.25601569032049,0.258590205432816,0.261177320866361,0.263767612793006,0.26635166254632,0.268929468373493,0.271501030295801,0.274066348307092,0.27662542241323,0.27917825261242,0.281724838905479,0.284265181291916,0.286799279771597,0.28932713434469,0.291848745011193,0.294364111771109,0.296873234624315,0.299376113570719,0.301872748610437,0.304363139743469,0.306847286969817,0.309325190289436,0.311796849702295,0.314262265208435,0.316721436807855,0.319174364500555,0.321621048286527,0.324061488165763,0.326495684138272,0.328923636204054,0.331345344363109,0.333760808615436,0.336170028961033,0.338573005399903,0.340969737932044,0.343360226557457,0.345744471276141,0.348122472088095,0.350494228993321,0.352859741991817,0.355219011083584,0.35757203626862,0.359918817546924,0.362259354918496,0.364593648383339,0.36692169794145,0.369243503592828,0.371559065337471,0.37386838317538,0.376171457106557,0.378468287131001,0.38075887324871,0.383043215459684,0.385325996516619,0.387611892759366,0.389900906337234,0.392193037259732,0.39448828551203,0.396786651098782,0.399088134019829,0.401392734271742,0.403700451856375,0.406011286773218,0.40832523902214,0.410642308603324,0.412962495516906,0.415285799762791,0.417612221340981,0.419941760251476,0.422274416494278,0.424610190069486,0.426949080977032,0.429291089216917,0.43163621478914,0.433984457693703,0.436335817930615,0.43869029549987,0.441047890401467,0.443408602635407,0.445772432201688,0.448139379100293,0.450509443331233,0.45288262489451,0.455258923790122,0.457638340018069,0.460020873578332,0.462406524470925,0.464795292695847,0.467187178253097,0.469582181142677,0.471980301364571,0.474381538918791,0.476785893805335,0.479193366024203,0.481603955575395,0.484017662458904,0.486434486674733,0.488854428222884,0.491277487103357,0.493703663316151,0.496132956861262,0.498565367738693,0.501000895948442,0.503437203653071,0.505871954039492,0.50830514676549,0.510736781827045,0.513166859223816,0.515595378955804,0.518022341026435,0.520447745434896,0.52287159218037,0.525293881262857,0.527714612683121,0.530133786441368,0.532551402537175,0.53496746097054,0.537381961741551,0.539794904850316,0.542206290296735,0.544616118080808,0.547024388202528,0.549431100661878,0.551836255458873,0.554239852593512,0.556641892065796,0.559042373875716,0.561441298023247,0.563838664508409,0.566234473331202,0.568628724491627,0.571021417989679,0.573412553825345,0.575802131998634,0.578190152509549,0.580576615358087,0.582961520544248,0.585344868068023,0.587726657929418,0.590106890128434,0.59248556466507,0.594862681539325,0.597238240751192,0.599612242300677,0.601984686187778,0.604355572412497,0.606724900974832,0.609092671874775,0.611458885112331,0.613823540687502,0.616186638600287,0.618548178850685,0.620908161438693,0.623267755604404,0.625628126666508,0.627989275950016,0.630351203440856,0.632713909145853,0.635077393065008,0.637441655198319,0.639806695545308,0.642172514101179,0.644539110869352,0.646906485849826,0.649274639042603,0.651643570447525,0.654013280063044,0.656383767890266,0.658755033929189,0.661127078179814,0.663499900642105,0.665873501315709,0.668247880200878,0.670623037297611,0.67299897260591,0.675375686125767,0.677753177857126,0.680131447800026,0.68251049595447,0.684890322320455,0.687270926897981,0.68965230968703,0.692034470687615,0.694417409899735,0.696801127323392,0.699185622958581,0.701570896805285,0.703956948863517,0.706343779133277,0.708731387614565,0.711119774307378,0.713508939211698,0.715898882327537,0.718289603654897,0.720681103193776,0.723073380944174,0.725466436906072,0.727860271079482,0.730254883464406,0.732650274060842,0.735046442868791,0.737443389888243,0.739841115119202,0.742239033674629,0.744636561246888,0.747033697639942,0.749430442853405,0.751826796889243,0.754222759746234,0.75661833142438,0.759013511923679,0.761408301244393,0.763802699387297,0.766196706351753,0.768590322137762,0.770983546745324,0.773376380174521,0.775768822425595,0.778160873498348,0.780552533392778,0.782943802108886,0.785334679646688,0.787725166006226,0.790115261187466,0.792504965190406,0.794894278015048,0.797283199661389,0.799671730129426,0.802059869419161,0.804447617530596,0.806834974463729,0.809221940218558,0.811608514795073,0.813994698193282,0.816380490413186,0.818765891454783,0.821150901318071,0.823535520003043,0.825919747509704,0.828303583838055,0.830687028988096,0.833070082959825,0.835452745753233,0.837835017368328,0.840216897805108,0.842598387063575,0.844979485143725,0.847360192045552,0.849740507769061,0.852120432314252,0.854499965681126,0.856879107869681,0.859257858879913,0.861636512504306,0.864015360715079,0.866394404109296,0.868773642696679,0.871153076477283,0.87353270544967,0.87591252961267,0.878292548967286,0.880672763513516,0.883053173251361,0.885433778180575,0.887814578300511,0.890195573611712,0.89257676411418,0.894958149807914,0.897339730692822,0.899721506768663,0.90210347803564,0.904485644493752,0.906868006143,0.909250562983354,0.911633315014733,0.914016262237205,0.916399404650769,0.918782742255426,0.921166275051164,0.923550003037951,0.925933926215814,0.928318044584752,0.930702358144766,0.933086866895848,0.93547157083798,0.937856469971176,0.940241564295438,0.942626853810766,0.945012338517153,0.947398018414584,0.949783893503073,0.952169963782619,0.954556229253222,0.956942689914878,0.959329345767573,0.961716196811318,0.964103243046114,0.96649048447196,0.968877921088853,0.971265552896783,0.973653379895757,0.976041402085776,0.978429619466839,0.980817886873947,0.983206059767298,0.985594137948572,0.987982121409575,0.990370010152727,0.992757804176076,0.99514550348021,0.997533108065205,0.99992061793151,1.0023080330788,1.00469535350706,1.0070825792163,1.00946971020658,1.01185674647812,1.01424368803075,1.01663053486447,1.01901728697927,1.02140394437518,1.02379050705227,1.02617697501048,1.02856334824982,1.03094962677029,1.03333581057187,1.03572189965461,1.03810789401848,1.04049379366347,1.0428795985896,1.04526530879687,1.04765092428526,1.05003644505478,1.05242187110544,1.05480720243722,1.05719243905014,1.05957758094418,1.06196262811936,1.06434758057566,1.06673243831309,1.06911720133164,1.07150186963132,1.07388644321213,1.07627092207406,1.07865530621712,1.08103959564131,1.08342379034661,1.08580789033304,1.08819189560059,1.09057580614926,1.09295962197906,1.09534334308997,1.09772696948201,1.10011057505432,1.10249422623592,1.10487792428754,1.10726166982558,1.10964546297471,1.11202930369643,1.11441319199936,1.11679712788633,1.11918111135482,1.1215651424057,1.12394922103828,1.12633334725171,1.12871752104635,1.13110174242072,1.13348601137582,1.13587032791165,1.13825469202821,1.14063910372547,1.14302356300252,1.14540806985999,1.14779262429786,1.15017722631614,1.15256187591482,1.15494657309341,1.15733131785224,1.15971611019131,1.16210095011063,1.16448583761018,1.16687077268971,1.16925575534939,1.17164078558922,1.1740258634092,1.17641098880934,1.17879616178948,1.18118138234972,1.18356665049006,1.18595196621051,1.18833732951105,1.19072274039161,1.19310819885224,1.19549370489295,1.19787925851372,1.20026485971456,1.20265050849542,1.20503620485633,1.20742194879729,1.20980774031831,1.21219357941937,1.21457946610047,1.2169654003616,1.2193513442027,1.22173726032746,1.22412314851335,1.22650900875164,1.22889484104844,1.2312806454027,1.23366642180905,1.23605217027072,1.23843789078771,1.24082358335874,1.24320924798423,1.24559488466433,1.24798049339901,1.25036607418825,1.25275162703207,1.25513715193051,1.25752264888368,1.25990811789149,1.26229355895394,1.26467897207102,1.26706435724277,1.26944971446924,1.27183504375038,1.27422034508619,1.27660561847668,1.27899086392184,1.2813760814217,1.28376127097624,1.28614643258547,1.28853156624938,1.29091667196797,1.29330174974124,1.2956867995692,1.29807182145184,1.30045681538916,1.30284178138117,1.30522671942785,1.30761162952921,1.30999651168526,1.31238136589598,1.31476619216138,1.31715099048146,1.31953576085622,1.32192050328565,1.32430521776976,1.32668990430854,1.329074562902,1.33145919355013,1.33384379625294,1.33622837101042,1.33861294044719,1.34099752676472,1.34338213009828,1.3457667504524,1.3481513878227,1.35053604220917,1.35292071361407,1.35530540203893,1.35769010748196,1.36007482994317,1.36245956942306,1.36484432592204,1.36722909943967,1.36961388997596,1.37199869753093,1.37438352210461,1.37676836369698,1.37915322230803,1.38153809793772,1.38392299058602,1.38630790025296,1.38869282693856,1.39107777064279,1.39346273136565,1.39584770910711,1.39823270386718,1.40061771564588,1.4030027444432,1.40538779025914,1.40777285309367,1.41015793294681,1.41254302981857,1.41492814370893,1.41731327461791,1.41969842254548,1.42208358749166,1.42446876945645,1.42685396843985,1.42923918444184,1.43162441746244,1.43400966750164,1.43639493455945,1.43878021863586,1.44116551973086,1.44355083784447,1.44593617297667,1.44832152512748,1.45070689429689,1.4530922804849,1.4554776836915,1.45786309379114,1.46024850146608,1.46263390662032,1.46501930924677,1.46740470931599,1.46979010683519,1.47217550177016,1.47456089413609,1.4769462839171,1.47933167111947,1.4817170557394,1.48410243777838,1.4864878172371,1.48887319411557,1.49125856841379,1.49364394013105,1.49602930926762,1.49841467582364,1.50080003979911,1.50318540119402,1.50557076000845,1.50795611624238,1.51034146989578,1.51272682096866,1.51511216946102,1.517497515373,1.51988285870453,1.5222681994556,1.52465353762621,1.52703887321635,1.52942420622611,1.53180953665545,1.53419486450436,1.53658018977284,1.53896551246088,1.54135083256853,1.54373615009577,1.54612146504259,1.548506777409,1.55089208719499,1.55327739440057,1.55566269902575,1.55804800107052,1.56043330053488,1.56281859741882,1.56520389172237,1.5675891834455,1.56997447258823,1.57235975915055,1.57474504313247
