0,-1.570796327,0,0,0,0,0
-4.29739E-07,-1.570796327,4.29739E-07,4.29739E-07,3.93693E-12,4.29739E-07,-4.29739E-07
-3.38613E-06,-1.570796327,3.38613E-06,3.38613E-06,3.10393E-11,3.38613E-06,-3.38613E-06
-1.12562E-05,-1.570796327,1.12562E-05,1.12562E-05,1.032E-10,1.12562E-05,-1.12562E-05
-2.62752E-05,-1.570796328,2.62752E-05,2.62752E-05,2.40863E-10,2.62752E-05,-2.62752E-05
-5.05306E-05,-1.570796328,5.05306E-05,5.05306E-05,4.63134E-10,5.05306E-05,-5.05306E-05
-8.59658E-05,-1.570796329,8.59659E-05,8.59659E-05,7.87831E-10,8.59659E-05,-8.59659E-05
-0.000134383,-1.57079633,0.000134383,0.000134383,1.23147E-09,0.000134383,-0.000134383
-0.000197446,-1.570796332,0.000197446,0.000197446,1.80929E-09,0.000197446,-0.000197446
-0.000276682,-1.570796334,0.000276682,0.000276682,2.53528E-09,0.000276682,-0.000276682
-0.000373489,-1.570796337,0.00037349,0.00037349,3.42223E-09,0.00037349,-0.000373489
-0.000489135,-1.57079634,0.000489135,0.000489135,4.48176E-09,0.000489135,-0.000489135
-0.000624761,-1.570796344,0.000624761,0.000624761,5.72432E-09,0.000624761,-0.000624761
-0.000781388,-1.570796348,0.000781388,0.000781388,7.15929E-09,0.000781388,-0.000781388
-0.000959915,-1.570796353,0.000959915,0.000959915,8.79493E-09,0.000959915,-0.000959915
-0.001161126,-1.570796358,0.001161126,0.001161126,1.06384E-08,0.001161126,-0.001161126
-0.001385693,-1.570796364,0.001385693,0.001385693,1.2696E-08,0.001385693,-0.001385693
-0.001634176,-1.570796371,0.001634176,0.001634176,1.49727E-08,0.001634176,-0.001634176
-0.001907031,-1.570796379,0.001907031,0.001907031,1.74727E-08,0.001907031,-0.001907031
-0.002204607,-1.570796387,0.002204607,0.002204607,2.01993E-08,0.002204607,-0.002204607
-0.002527154,-1.570796395,0.002527154,0.002527154,2.31547E-08,0.002527154,-0.002527154
-0.002874826,-1.570796405,0.002874826,0.002874826,2.63404E-08,0.002874826,-0.002874826
-0.003247679,-1.570796415,0.003247679,0.003247679,2.97567E-08,0.003247679,-0.003247679
-0.003645683,-1.570796426,0.003645683,0.003645683,3.34036E-08,0.003645683,-0.003645683
-0.004068715,-1.570796437,0.004068715,0.004068715,3.72797E-08,0.004068715,-0.004068715
-0.004516571,-1.570796449,0.004516571,0.004516571,4.13833E-08,0.004516571,-0.004516571
-0.004988963,-1.570796462,0.004988963,0.004988963,4.57117E-08,0.004988963,-0.004988963
-0.005485526,-1.570796476,0.005485526,0.005485526,5.02616E-08,0.005485526,-0.005485526
-0.006005818,-1.57079649,0.006005818,0.006005818,5.50288E-08,0.006005818,-0.006005818
-0.006549327,-1.570796504,0.006549327,0.006549327,6.00088E-08,0.006549327,-0.006549327
-0.007115469,-1.57079652,0.007115469,0.007115469,6.51961E-08,0.007115469,-0.007115469
